,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
919,6368,JPY,ORGANO CORP.,14016560,JP3201600008,-0.9902,0.914,150000
920,6369,JPY,TOYO KANETSU K K,14016565,JP3554400006,-1.1022,1.026,100000
921,6370,JPY,KURITA WATER INDUSTRIES LTD,14016570,JP3270000007,-1.3512,1.275,2900000
922,6371,JPY,TSUBAKIMOTO CHAIN CO,14016575,JP3535400000,-1.0887,1.0125,700000
923,6373,JPY,DAIDO KOGYO CO LTD,14016578,JP3489000004,-1.7732,1.697,55000
924,6376,JPY,NIKKISO CO LTD,14016589,JP3668000007,-1.0502,0.974,1700000
925,6378,JPY,KIMURA CHEMICAL PLANTS CO,14016595,JP3242000002,-1.8992,1.823,50000
926,6379,JPY,RAIZNEXT CORP,14031600,JP3331600001,-1.0092,0.933,500000
927,6381,JPY,ANEST IWATA CORP,14016598,JP3122450004,-1.0542,0.978,350000
928,6383,JPY,DAIFUKU CO LTD,14016601,JP3497400006,-1.6137,1.5375,1700000
929,6390,JPY,KATO WORKS CO LTD,14016604,JP3213800000,-1.0132,0.937,100000
930,6393,JPY,YUKEN KOGYO CO LTD,14016608,JP3948000009,-0.9802,0.904,20000
931,6395,JPY,TADANO LTD,14016613,JP3465000002,-1.3512,1.275,1900000
932,6406,JPY,FUJITEC CO LTD,14016618,JP3818800009,-0.9782,0.902,1300000
933,6407,JPY,CKD CORPORATION,14016623,JP3346800000,-1.0412,0.965,300000
934,6409,JPY,KITO CORP,45637845,JP3240800007,-1.0362,0.96,100000
935,6412,JPY,HEIWA CORP,14016625,JP3834200002,-1.0122,0.936,600000
936,6413,JPY,RISO KAGAKU CORP,112131209,JP3974400008,-1.0887,1.0125,250000
937,6417,JPY,SANKYO CO LTD,14016628,JP3326410002,-1.3512,1.275,1300000
938,6418,JPY,JAPAN CASH MACHINE CO LTD,14031632,JP3697800005,-3.4513,3.3751,90000
939,6419,JPY,MARS GROUP HOLDINGS CORP,14016635,JP3860220007,-0.9482,0.872,100000
940,6420,JPY,FUKUSHIMA INDUSTRIES CORP,47416939,JP3805150004,-1.0887,1.0125,300000
941,6425,JPY,UNIVERSAL ENTERTAINMENT CORP,131086711,JP3126130008,-2.7012,2.625,350000
942,6430,JPY,DAIKOKU DENKI CO LTD,46013390,JP3483100008,-1.8392,1.763,100000
943,6432,JPY,TAKEUCHI MFG CO LTD,131087630,JP3462660006,-1.0152,0.939,850000
944,6436,JPY,AMANO CORP,14016651,JP3124400007,-1.0072,0.931,1300000
945,6440,JPY,JUKI CORPORATION,14016654,JP3390400004,-1.0312,0.955,500000
946,6444,JPY,SANDEN HOLDINGS CORP,14016656,JP3336400001,-1.0812,1.005,200000
947,6445,JPY,JANOME SEWING MACHINE CO LTD,14016661,JP3389400007,-0.9832,0.907,300000
948,6448,JPY,BROTHER INDUSTRIES LTD,14016666,JP3830000000,-1.3512,1.275,4000000
949,6454,JPY,MAX CO LTD,14016675,JP3864800002,-0.9942,0.918,350000
950,6455,JPY,MORITA HOLDINGS CORP,14016678,JP3925600003,-0.9942,0.918,300000
951,6457,JPY,GLORY LTD,14016681,JP3274400005,-0.9822,0.906,1300000
952,6458,JPY,SINKO INDUSTRIES LTD,131084898,JP3372800007,-0.9972,0.921,150000
953,6459,JPY,DAIWA INDUSTRIES LTD,14016684,JP3505800007,-1.0152,0.939,1100000
954,6460,JPY,SEGA SAMMY HOLDINGS INC,31764857,JP3419050004,-0.9942,0.918,4600000
955,6461,JPY,NIPPON PISTON RING CO LTD,14016690,JP3747400004,-1.3002,1.224,100000
956,6462,JPY,RIKEN CORP,14016695,JP3970600007,-0.9862,0.91,250000
957,6463,JPY,TPR CO LTD,14016696,JP3542400001,-0.9942,0.918,700000
958,6464,JPY,TSUBAKI NAKASHIMA CO LTD,212481824,JP3534410000,-1.5312,1.455,600000
959,6465,JPY,HOSHIZAKI CORPORATION,112131190,JP3845770001,-1.0172,0.941,850000
960,6470,JPY,TAIHO KOGYO CO,14016701,JP3449080005,-1.3512,1.275,400000
961,6471,JPY,NSK LTD,13905646,JP3720800006,-1.0602,0.984,7200000
962,6472,JPY,NTN CORP,13905648,JP3165600002,-1.0887,1.0125,7100000
963,6473,JPY,JTEKT CORP,13905653,JP3292200007,-1.3512,1.275,5500000
964,6474,JPY,NACHI-FUJIKOSHI CORP,13905658,JP3813200007,-1.4037,1.3275,300000
965,6479,JPY,MINEBEA MITSUMI INC,13905663,JP3906000009,-1.0122,0.936,6700000
966,6480,JPY,NIPPON THOMPSON CO LTD,14016709,JP3739400004,-1.0342,0.958,950000
967,6481,JPY,THK CO LTD,14016714,JP3539250005,-1.3512,1.275,2800000
968,6482,JPY,YUSHIN PRECISION EQUIPMENT,14016719,JP3944500002,-1.7382,1.662,250000
969,6485,JPY,MAEZAWA KYUSO INDUSTRIES CO,14031666,JP3860300007,-1.0887,1.0125,250000
970,6486,JPY,EAGLE INDUSTRY CO LTD,14016721,JP3130400009,-0.9662,0.89,750000
971,6490,JPY,NIPPON PILLAR PACKING CO LTD,14016731,JP3747800005,-0.9782,0.902,300000
972,6493,JPY,NITTAN VALVE CO LTD,14031672,JP3680000001,-4.3482,4.272,100000
973,6498,JPY,KITZ CORP,14016734,JP3240700009,-1.0012,0.925,2400000
974,6501,JPY,HITACHI LTD,13905665,JP3788600009,-5.2509,5.1747,>10000000
975,6502,JPY,TOSHIBA CORP,13905668,JP3592200004,-1.3512,1.275,4500000
976,6503,JPY,MITSUBISHI ELECTRIC CORP,13905675,JP3902400005,-1.0332,0.957,>10000000
977,6504,JPY,FUJI ELECTRIC CO LTD,13905678,JP3820000002,-1.0622,0.986,2300000
978,6505,JPY,TOYO DENKI SEIZO -TOYO ELEC,14016738,JP3617000009,-2.1272,2.051,50000
979,6506,JPY,YASKAWA ELECTRIC CORP,14016743,JP3932000007,-1.3512,1.275,1400000
980,6507,JPY,SINFONIA TECHNOLOGY CO LTD,14016744,JP3375400003,-1.3512,1.275,250000
981,6508,JPY,MEIDENSHA CORP,13905680,JP3919800007,-1.0887,1.0125,850000
982,6513,JPY,ORIGIN CO LTD,14016749,JP3200400004,-1.3012,1.225,75000
983,6516,JPY,SANYO DENKI CO LTD,14031680,JP3340800006,-1.22,1.1438,100000
984,6517,JPY,DENYO CO LTD,14016755,JP3551600004,-0.9662,0.89,250000
985,6541,JPY,GRACE TECHNOLOGY INC,255839376,JP3274260003,-14.5344,14.4582,5000
986,6544,JPY,JAPAN ELEVATOR SERVICE HOLDI,265931870,JP3389510003,-6.5182,6.442,90000
987,6547,JPY,GREENS CO LTD,266306165,JP3274090004,-3.3682,3.292,15000
988,6556,JPY,WELBE INC,288039384,JP3155390002,-7.7572,7.681,60000
989,6569,JPY,NISSO CORP,306541418,JP3679860001,-2.8292,2.753,15000
990,6571,JPY,QB NET HOLDINGS CO LTD,308072033,JP3244750000,-1.8362,1.76,70000
991,6584,JPY,SANOH INDUSTRIAL CO LTD,14016764,JP3325200008,-1.0182,0.942,80000
992,6586,JPY,MAKITA CORP,14016770,JP3862400003,-1.6137,1.5375,3700000
993,6588,JPY,TOSHIBA TEC CORP,14016776,JP3594000006,-1.4825,1.4063,600000
994,6590,JPY,SHIBAURA MECHATRONICS CORP,14016781,JP3355000005,-0.9872,0.911,100000
995,6592,JPY,MABUCHI MOTOR CO LTD,14016787,JP3870000001,-1.3512,1.275,1100000
996,6594,JPY,NIDEC CORP,14016790,JP3734800000,-1.3512,1.275,1700000
997,6615,JPY,UMC ELECTRONICS CO LTD,221908990,JP3944330004,-5.3692,5.293,40000
998,6617,JPY,TAKAOKA TOKO CO LTD,114841997,JP3591600006,-1.0352,0.959,150000
999,6619,JPY,W-SCOPE CORP,98743445,JP3505970008,-10.1026,10.0264,300000
1000,6622,JPY,DAIHEN CORP,14016796,JP3497800007,-1.0592,0.983,300000
1001,6630,JPY,YA-MAN LTD,105430023,JP3930050004,-4.2962,4.22,75000
1002,6632,JPY,JVCKENWOOD CORP,55693147,JP3386410009,-1.2252,1.149,5500000
1003,6638,JPY,MIMAKI ENGINEERING CO LTD,131083450,JP3907150001,-2.8222,2.746,65000
1004,6640,JPY,DAI-ICHI SEIKO CO LTD,112131196,JP3476210004,-1.1302,1.054,85000
1005,6641,JPY,NISSIN ELECTRIC CO LTD,14016800,JP3677600003,-1.0162,0.94,1300000
1006,6643,JPY,TOGAMI ELECTRIC MFG CO LTD,14031695,JP3623400003,-5.3732,5.297,20000
1007,6644,JPY,OSAKI ELECTRIC CO LTD,14016805,JP3187600006,-1.0887,1.0125,1400000
1008,6645,JPY,OMRON CORP,14016810,JP3197800000,-1.0272,0.951,2100000
1009,6651,JPY,NITTO KOGYO CORP,14016815,JP3682400001,-1.3512,1.275,400000
1010,6652,JPY,IDEC CORP,14016817,JP3138800002,-1.0887,1.0125,250000
1011,6670,JPY,MCJ CO LTD,112131193,JP3167420003,-1.0372,0.961,1500000
1012,6674,JPY,GS YUASA CORP,28426592,JP3385820000,-1.0432,0.967,1200000
1013,6675,JPY,SAXA HOLDINGS INC,103948269,JP3471200000,-1.7962,1.72,85000
1014,6676,JPY,MELCO HOLDINGS INC,45689492,JP3921080002,-1.1602,1.084,9000
1015,6678,JPY,TECHNO MEDICA CO LTD,43257615,JP3545110003,-1.6112,1.535,8000
1016,6701,JPY,NEC CORPORATION,13905685,JP3733000008,-0.9932,0.917,3000000
1017,6702,JPY,FUJITSU LTD,13905690,JP3818000006,-1.3512,1.275,3000000
1018,6703,JPY,OKI ELECTRIC INDUSTRY CO LTD,13905695,JP3194000000,-1.3512,1.275,1600000
1019,6704,JPY,IWATSU ELECTRIC CO LTD,14016820,JP3150400004,-1.0522,0.976,35000
1020,6706,JPY,DENKI KOGYO CO LTD,14016830,JP3550000008,-1.0887,1.0125,200000
1021,6707,JPY,SANKEN ELECTRIC CO LTD,14016835,JP3329600005,-1.0482,0.972,600000
1022,6715,JPY,NAKAYO INC,14031719,JP3646800007,-1.0762,1.0,25000
1023,6718,JPY,AIPHONE CO LTD,14016850,JP3105050003,-0.9872,0.911,95000
1024,6723,JPY,RENESAS ELECTRONICS CORP,31676917,JP3164720009,-1.8762,1.8,>10000000
1025,6724,JPY,SEIKO EPSON CORP,28346247,JP3414750004,-2.1387,2.0625,4800000
1026,6727,JPY,WACOM CO LTD,37471027,JP3993400005,-1.0342,0.958,1900000
1027,6728,JPY,ULVAC INC,42847524,JP3126190002,-1.0392,0.963,1100000
1028,6737,JPY,EIZO CORP,46013530,JP3651080008,-1.0887,1.0125,100000
1029,6741,JPY,NIPPON SIGNAL COMPANY LTD,14016855,JP3716000009,-1.0887,1.0125,1300000
1030,6742,JPY,KYOSAN ELECTRIC MFG CO LTD,14016856,JP3248800009,-1.0042,0.928,450000
1031,6744,JPY,NOHMI BOSAI LTD,14016861,JP3759800000,-0.9892,0.913,400000
1032,6745,JPY,HOCHIKI CORP,14016865,JP3837400005,-1.0672,0.991,200000
1033,6750,JPY,ELECOM CO LTD,129106747,JP3168200008,-0.9602,0.884,600000
1034,6752,JPY,PANASONIC CORP,13905699,JP3866800000,-1.0253,0.9491,>10000000
1035,6753,JPY,SHARP CORP,13905702,JP3359600008,-1.5862,1.51,2800000
1036,6754,JPY,ANRITSU CORP,14016878,JP3128800004,-8.1764,8.1002,50000
1037,6755,JPY,FUJITSU GENERAL LTD,14016880,JP3818400008,-1.6137,1.5375,850000
1038,6758,JPY,SONY CORPORATION,13905705,JP3435000009,-1.3926,1.3164,>10000000
1039,6762,JPY,TDK CORPORATION,13905708,JP3538800008,-1.1634,1.0872,1500000
1040,6763,JPY,TEIKOKU TSUSHIN KOGYO CO LTD,14016896,JP3541600007,-1.0672,0.991,70000
1041,6768,JPY,TAMURA CORP,14016911,JP3471000004,-1.0652,0.989,750000
1042,6770,JPY,ALPS ALPINE CO LTD,13905720,JP3126400005,-1.3512,1.275,3900000
1043,6771,JPY,IKEGAMI TSUSHINKI CO LTD,14016913,JP3132000005,-3.3252,3.249,20000
1044,6779,JPY,NIHON DEMPA KOGYO CO LTD,14016916,JP3737800007,-2.0172,1.941,95000
1045,6785,JPY,SUZUKI CO LTD,129106750,JP3397210000,-2.2542,2.178,45000
1046,6787,JPY,MEIKO ELECTRONICS CO LTD,131083054,JP3915350007,-9.0817,9.0055,15000
1047,6788,JPY,NIHON TRIM CO LTD,108003327,JP3739700007,-2.8132,2.737,15000
1048,6789,JPY,ROLAND DG CORP,14031747,JP3983450002,-0.9682,0.892,250000
1049,6794,JPY,FOSTER ELECTRIC CO LTD,14016941,JP3802800007,-1.3512,1.275,700000
1050,6798,JPY,SMK CORP,14016947,JP3162400000,-1.1032,1.027,35000
1051,6800,JPY,YOKOWO CO LTD,14016950,JP3954200006,-1.2542,1.178,75000
1052,6804,JPY,HOSIDEN CORP,14016961,JP3845800006,-1.0122,0.936,1400000
1053,6806,JPY,HIROSE ELECTRIC CO LTD,14016964,JP3799000009,-1.0242,0.948,500000
1054,6807,JPY,JAPAN AVIATION ELECTRONICS,14016971,JP3705600009,-1.6137,1.5375,1600000
1055,6809,JPY,TOA CORPORATION,14016976,JP3538600002,-0.9552,0.879,400000
1056,6810,JPY,MAXELL HOLDINGS LTD,144306844,JP3791800000,-1.7442,1.668,650000
1057,6814,JPY,FURUNO ELECTRIC CO LTD,131084394,JP3828400006,-8.1764,8.1002,550000
1058,6815,JPY,UNIDEN HOLDINGS CORP,14016986,JP3952000002,-0.9652,0.889,50000
1059,6817,JPY,SUMIDA CORP,14016995,JP3400800003,-1.9912,1.915,300000
1060,6820,JPY,ICOM INC,14017001,JP3101400004,-1.0592,0.983,100000
1061,6823,JPY,RION CO LTD,14031756,JP3969700008,-0.9992,0.923,100000
1062,6826,JPY,HONDA TSUSHIN KOGYO CO LTD,14031767,JP3854650003,-3.6982,3.622,35000
1063,6832,JPY,AOI ELECTRONICS CO LTD,14031773,JP3105280006,-2.9632,2.887,30000
1064,6839,JPY,FUNAI ELECTRIC CO LTD,14017004,JP3825850005,-5.8592,5.783,100000
1065,6841,JPY,YOKOGAWA ELECTRIC CORP,13905738,JP3955000009,-0.9862,0.91,4000000
1066,6844,JPY,SHINDENGEN ELECTRIC MFG,14017010,JP3377800002,-0.9852,0.909,250000
1067,6845,JPY,AZBIL CORP,14017015,JP3937200008,-1.0887,1.0125,2200000
1068,6848,JPY,DKK TOA CORP,14031790,JP3557200007,-1.0092,0.933,40000
1069,6849,JPY,NIHON KOHDEN CORP,14017016,JP3706800004,-1.1046,1.0284,1900000
1070,6850,JPY,CHINO CORP,14017021,JP3511000006,-1.0962,1.02,40000
1071,6853,JPY,KYOWA ELECTRONIC INSTRUMENTS,14017025,JP3255200002,-1.0562,0.98,150000
1072,6856,JPY,HORIBA LTD,14017028,JP3853000002,-1.3512,1.275,950000
1073,6857,JPY,ADVANTEST CORP,13905743,JP3122400009,-1.3512,1.275,2400000
1074,6858,JPY,ONO SOKKI CO LTD,14017035,JP3196800001,-1.8212,1.745,30000
1075,6859,JPY,ESPEC CORP,14017038,JP3469800001,-1.0562,0.98,300000
1076,6861,JPY,KEYENCE CORP,14017040,JP3236200006,-1.3512,1.275,1300000
1077,6866,JPY,HIOKI E E CORP,14031797,JP3783200003,-1.0492,0.973,85000
1078,6869,JPY,SYSMEX CORP,14017045,JP3351100007,-1.0887,1.0125,2500000
1079,6871,JPY,MICRONICS JAPAN CO LTD,131083948,JP3750400008,-3.9763,3.9001,300000
1080,6875,JPY,MEGACHIPS CORP,14017050,JP3920860008,-6.0134,5.9372,300000
1081,6877,JPY,OBARA GROUP INC,100072943,JP3197650009,-1.0632,0.987,150000
1082,6879,JPY,IMAGICA GROUP INC,129106755,JP3802900005,-3.2752,3.199,40000
1083,6882,JPY,SANSHA ELECTRIC MANUF CO LTD,124012887,JP3332600000,-4.3432,4.267,60000
1084,6890,JPY,FERROTEC HOLDINGS CORP,131086334,JP3802720007,-2.4202,2.344,300000
1085,6899,JPY,ASTI CORP,112131229,JP3119960007,-3.3282,3.252,15000
1086,6902,JPY,DENSO CORP,13905745,JP3551500006,-0.9852,0.909,5000000
1087,6905,JPY,COSEL CO LTD,14017062,JP3283700007,-1.1722,1.096,150000
1088,6908,JPY,IRISO ELECTRONICS CO LTD,131082342,JP3149800009,-2.9263,2.8501,450000
1089,6914,JPY,OPTEX GROUP CO LTD,14031833,JP3197700002,-1.0887,1.0125,350000
1090,6915,JPY,CHIYODA INTEGRE CO LTD,14031836,JP3528450004,-0.9762,0.9,150000
1091,6916,JPY,I-O DATA DEVICE INC,131084108,JP3100750003,-1.7952,1.719,85000
1092,6920,JPY,LASERTEC CORP,112131223,JP3979200007,-1.0102,0.934,500000
1093,6923,JPY,STANLEY ELECTRIC CO LTD,14017080,JP3399400005,-1.0887,1.0125,2600000
1094,6924,JPY,IWASAKI ELECTRIC CO LTD,14017085,JP3150800005,-0.9992,0.923,80000
1095,6925,JPY,USHIO INC,14017088,JP3156400008,-1.0887,1.0125,3200000
1096,6927,JPY,HELIOS TECHNO HOLDING CO LTD,131085597,JP3802700009,-3.3662,3.29,45000
1097,6928,JPY,ENOMOTO CO LTD,131083877,JP3165800008,-4.8122,4.736,30000
1098,6929,JPY,NIPPON CERAMIC CO LTD,14017093,JP3725200004,-0.9902,0.914,250000
1099,6932,JPY,ENDO LIGHTING CORP,131082014,JP3169600008,-2.6052,2.529,200000
1100,6937,JPY,FURUKAWA BATTERY CO LTD,14017108,JP3827600002,-4.4002,4.324,55000
1101,6941,JPY,YAMAICHI ELECTRONICS CO LTD,112131224,JP3934200001,-2.3722,2.296,150000
1102,6945,JPY,FUJITSU FRONTECH LTD,14031855,JP3818200002,-1.0887,1.0125,200000
1103,6947,JPY,ZUKEN INC,14017118,JP3412000006,-1.0682,0.992,400000
1104,6951,JPY,JEOL LTD,14017127,JP3735000006,-1.3512,1.275,600000
1105,6952,JPY,CASIO COMPUTER CO LTD,13905755,JP3209000003,-1.3501,1.2739,3400000
1106,6954,JPY,FANUC CORP,13905758,JP3802400006,-1.2387,1.1625,2100000
1107,6955,JPY,FDK CORPORATION,14017128,JP3820400004,-19.5995,19.5233,70000
1108,6957,JPY,SHIBAURA ELECTRONICS CO LTD,131086807,JP3354800009,-3.0882,3.012,20000
1109,6958,JPY,CMK CORPORATION,14017133,JP3712000003,-2.9263,2.8501,450000
1110,6961,JPY,ENPLAS CORP,14019561,JP3169800004,-0.9712,0.895,250000
1111,6962,JPY,DAISHINKU CORP,131087387,JP3484400001,-2.5202,2.444,50000
1112,6963,JPY,ROHM CO LTD,14019584,JP3982800009,-0.9812,0.905,1800000
1113,6965,JPY,HAMAMATSU PHOTONICS KK,14017145,JP3771800004,-1.3512,1.275,2300000
1114,6966,JPY,MITSUI HIGH-TEC INC,14017148,JP3892400007,-6.6014,6.5252,200000
1115,6967,JPY,SHINKO ELECTRIC INDUSTRIES,14017155,JP3375800004,-1.0887,1.0125,1200000
1116,6971,JPY,KYOCERA CORP,13905762,JP3249600002,-1.389,1.3128,3800000
1117,6976,JPY,TAIYO YUDEN CO LTD,13905767,JP3452000007,-3.0422,2.966,200000
1118,6981,JPY,MURATA MANUFACTURING CO LTD,14017175,JP3914400001,-1.0192,0.943,6500000
1119,6986,JPY,FUTABA CORP,14017181,JP3824400000,-0.9802,0.904,750000
1120,6988,JPY,NITTO DENKO CORP,14017185,JP3684000007,-1.0822,1.006,2100000
1121,6989,JPY,HOKURIKU ELECTRIC INDUSTRY,14017188,JP3844600001,-1.4112,1.335,30000
1122,6994,JPY,SHIZUKI ELECTRIC CO INC,14031895,JP3352800001,-4.0762,4.0,85000
1123,6995,JPY,TOKAI RIKA CO LTD,14017195,JP3566600007,-1.0142,0.938,2100000
1124,6996,JPY,NICHICON CORP,14017198,JP3661800007,-1.4037,1.3275,1100000
1125,6997,JPY,NIPPON CHEMI-CON CORP,14017200,JP3701200002,-1.0642,0.988,250000
1126,6998,JPY,NIPPON TUNGSTEN CO LTD,14031896,JP3727000006,-4.8262,4.75,10000
1127,6999,JPY,KOA CORPORATION,14017205,JP3283400004,-0.9772,0.901,400000
1128,7003,JPY,MITSUI E&amp;S HOLDINGS CO LTD,13905773,JP3891600003,-1.3751,1.2989,1600000
1129,7004,JPY,HITACHI ZOSEN CORP,13905779,JP3789000001,-1.0132,0.937,4200000
1130,7011,JPY,MITSUBISHI HEAVY INDUSTRIES,13905782,JP3900000005,-1.6137,1.5375,2900000
1131,7012,JPY,KAWASAKI HEAVY INDUSTRIES,13905785,JP3224200000,-1.3512,1.275,2700000
1132,7013,JPY,IHI CORP,13905788,JP3134800006,-0.9682,0.892,3200000
1133,7014,JPY,NAMURA SHIPBUILDING CO LTD,59348782,JP3651400008,-0.9682,0.892,200000
1134,7102,JPY,NIPPON SHARYO LTD,13905795,JP3713600009,-2.4882,2.412,85000
1135,7105,JPY,MITSUBISHI LOGISNEXT CO LTD,14017215,JP3753800006,-1.0887,1.0125,500000
1136,7122,JPY,KINKI SHARYO CO LTD,14017218,JP3258800006,-1.4192,1.343,15000
1137,7148,JPY,FINANCIAL PRODUCTS GROUP CO,129106815,JP3166990006,-1.0462,0.97,600000
1138,7164,JPY,ZENKOKU HOSHO CO LTD,118965725,JP3429250008,-1.0432,0.967,1400000
1139,7167,JPY,MEBUKI FINANCIAL GROUP INC,138396592,JP3117700009,-1.0542,0.978,>10000000
1140,7173,JPY,TOKYO KIRABOSHI FINANCIAL GR,165779122,JP3584400000,-1.0712,0.995,300000
1141,7177,JPY,GMO FINANCIAL HOLDINGS INC,185916303,JP3386550002,-4.8262,4.75,100000
1142,7180,JPY,KYUSHU FINANCIAL GROUP INC,205624376,JP3246500007,-1.6137,1.5375,6900000
1143,7181,JPY,JAPAN POST INSURANCE CO LTD,206408211,JP3233250004,-1.0602,0.984,2100000
1144,7182,JPY,JAPAN POST BANK CO LTD,206408214,JP3946750001,-1.3512,1.275,5400000
1145,7184,JPY,FIRST BANK OF TOYAMA LTD-THE,222425058,JP3632150003,-1.3792,1.303,150000
1146,7186,JPY,CONCORDIA FINANCIAL GROUP LT,224706714,JP3305990008,-1.1577,1.0815,>10000000
1147,7189,JPY,NISHI-NIPPON FINANCIAL HOLDI,246980426,JP3658850007,-0.9712,0.895,5400000
1148,7198,JPY,ARUHI CORPORATION,295396133,JP3126290000,-5.5762,5.5,250000
1149,7199,JPY,PREMIUM GROUP CO LTD,296314008,JP3833710001,-5.3262,5.25,250000
1150,7201,JPY,NISSAN MOTOR CO LTD,13905798,JP3672400003,-1.0857,1.0095,>10000000
1151,7202,JPY,ISUZU MOTORS LTD,13905801,JP3137200006,-1.1395,1.0633,9500000
1152,7203,JPY,TOYOTA MOTOR CORP,13905804,JP3633400001,-1.0887,1.0125,>10000000
1153,7205,JPY,HINO MOTORS LTD,13905810,JP3792600003,-1.0162,0.94,6900000
1154,7211,JPY,MITSUBISHI MOTORS CORP,13905815,JP3899800001,-1.0887,1.0125,>10000000
1155,7212,JPY,F-TECH INC,14031908,JP3166950000,-1.9472,1.871,150000
1156,7220,JPY,MUSASHI SEIMITSU INDUSTRY CO,46021022,JP3912700006,-1.0682,0.992,1400000
1157,7222,JPY,NISSAN SHATAI CO LTD,14017241,JP3672000001,-1.0492,0.973,900000
1158,7224,JPY,SHINMAYWA INDUSTRIES LTD,14017248,JP3384600007,-1.0342,0.958,1100000
1159,7226,JPY,KYOKUTO KAIHATSU KOGYO CO,14017258,JP3256900006,-1.0312,0.955,1000000
1160,7230,JPY,NISSIN KOGYO CO LTD,14031915,JP3675300002,-1.0887,1.0125,1000000
1161,7231,JPY,TOPY INDUSTRIES LTD,13905816,JP3630200008,-1.6137,1.5375,550000
1162,7236,JPY,T RAD CO LTD,14017265,JP3620200000,-0.9962,0.92,150000
1163,7239,JPY,TACHI-S CO LTD,14031935,JP3465400004,-1.3512,1.275,1900000
1164,7240,JPY,NOK CORP,14017275,JP3164800009,-1.9419,1.8657,850000
1165,7241,JPY,FUTABA INDUSTRIAL CO LTD,14017278,JP3824000008,-1.0887,1.0125,850000
1166,7242,JPY,KYB CORP,14017280,JP3220200004,-1.1862,1.11,150000
1167,7244,JPY,ICHIKOH INDUSTRIES LTD,14017290,JP3141600001,-1.0887,1.0125,1200000
1168,7245,JPY,DAIDO METAL CO LTD,47419240,JP3491800003,-1.0082,0.932,500000
1169,7246,JPY,PRESS KOGYO CO LTD,14017295,JP3833600004,-1.3512,1.275,2800000
1170,7247,JPY,MIKUNI CORP,14031938,JP3882800000,-2.3262,2.25,200000
1171,7250,JPY,PACIFIC INDUSTRIAL CO LTD,14017300,JP3448400006,-1.0887,1.0125,700000
1172,7251,JPY,KEIHIN CORP,14017307,JP3277230003,-1.0887,1.0125,1600000
1173,7256,JPY,KASAI KOGYO CO LTD,14031944,JP3208600001,-0.9852,0.909,1100000
1174,7259,JPY,AISIN SEIKI CO LTD,14017314,JP3102000001,-1.0522,0.976,2500000
1175,7261,JPY,MAZDA MOTOR CORP,13905821,JP3868400007,-1.3512,1.275,8000000
1176,7266,JPY,IMASEN ELECTRIC INDUSTRIAL,44257384,JP3149100004,-1.0902,1.014,300000
1177,7267,JPY,HONDA MOTOR CO LTD,13905825,JP3854600008,-0.9842,0.908,>10000000
1178,7269,JPY,SUZUKI MOTOR CORP,13905828,JP3397200001,-1.0022,0.926,4800000
1179,7270,JPY,SUBARU CORP,13905835,JP3814800003,-1.1462,1.07,5900000
1180,7271,JPY,YASUNAGA CORP,131085076,JP3932850005,-7.7152,7.639,20000
1181,7272,JPY,YAMAHA MOTOR CO LTD,14017331,JP3942800008,-1.8762,1.8,4300000
1182,7274,JPY,SHOWA CORP,14017334,JP3360300002,-1.3512,1.275,3200000
1183,7276,JPY,KOITO MANUFACTURING CO LTD,14017340,JP3284600008,-1.3512,1.275,1600000
1184,7277,JPY,TBK CO LTD,14031958,JP3588200000,-0.9732,0.897,200000
1185,7278,JPY,EXEDY CORP,14017345,JP3161160001,-1.0402,0.964,1000000
1186,7279,JPY,HI-LEX CORP,49264775,JP3699600007,-2.0672,1.991,200000
1187,7280,JPY,MITSUBA CORP,14017348,JP3895200008,-1.0512,0.975,400000
1188,7282,JPY,TOYODA GOSEI CO LTD,14017355,JP3634200004,-1.0887,1.0125,2400000
1189,7283,JPY,AISAN INDUSTRY CO LTD,14017358,JP3101600009,-1.0002,0.924,1300000
1190,7287,JPY,NIPPON SEIKI CO LTD,14031964,JP3720600000,-1.0232,0.947,1000000
1191,7291,JPY,"NIHON PLAST CO., LTD",49597904,JP3749200006,-5.9032,5.827,100000
1192,7292,JPY,MURAKAMI CORP,14031968,JP3914200005,-4.5392,4.463,15000
1193,7294,JPY,YOROZU CORP,14017360,JP3961400003,-1.3512,1.275,200000
1194,7296,JPY,FCC CO LTD,46021026,JP3166900005,-1.0887,1.0125,1100000
1195,7297,JPY,CAR MATE MFG CO LTD,131081531,JP3205300001,-5.0632,4.987,15000
1196,7298,JPY,YACHIYO INDUSTRY CO LTD,131083074,JP3933000006,-1.8322,1.756,95000
1197,7305,JPY,ARAYA INDUSTRIAL CO LTD,14017365,JP3125600001,-1.3512,1.275,35000
1198,7309,JPY,SHIMANO INC,14017370,JP3358000002,-1.0662,0.99,850000
1199,7313,JPY,TS TECH CO LTD,43169191,JP3539230007,-1.0302,0.954,1500000
1200,7315,JPY,IJTT CO LTD,134127979,JP3102310004,-2.9922,2.916,150000
1201,7321,JPY,KANSAI MIRAI FINANCIAL GROUP,309630179,JP3229500008,-1.0212,0.945,1300000
1202,7322,JPY,SAN JU SAN FINANCIAL GROUP I,309630182,JP3333500001,-0.9802,0.904,250000
1203,7327,JPY,DAISHI HOKUETSU FINANCIAL GR,332261988,JP3483850008,-1.6137,1.5375,650000
