,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
0,1301,JPY,KYOKUYO CO LTD,13905224,JP3257200000,-2.049,1.959,25000
1,1306,JPY,NOMURA ETF - TOPIX,39015900,JP3027630007,-1.709,1.619,6300000
2,1321,JPY,NOMURA ETF - NIKKEI 225,54987234,JP3027650005,-3.465,3.375,100000
3,1332,JPY,NIPPON SUISAN KAISHA LTD,13905229,JP3718800000,-1.017,0.927,7400000
4,1333,JPY,MARUHA NICHIRO CORP,145715096,JP3876600002,-1.0,0.91,700000
5,1376,JPY,KANEKO SEEDS CO LTD,131087340,JP3216200000,-1.876,1.786,20000
6,1377,JPY,SAKATA SEED CORP,14019555,JP3315000004,-1.091,1.001,150000
7,1379,JPY,HOKUTO CORP,14019576,JP3843250006,-1.015,0.925,700000
8,1414,JPY,SHO-BOND HOLDINGS CO LTD,48147401,JP3360250009,-1.053,0.963,750000
9,1417,JPY,MIRAIT HOLDINGS CORP,129106595,JP3910620008,-1.366,1.276,350000
10,1515,JPY,NITTETSU MINING CO LTD,14014501,JP3680800004,-1.011,0.921,200000
11,1518,JPY,MITSUI MATSUSHIMA HOLDINGS C,14014506,JP3894000003,-0.966,0.876,250000
12,1605,JPY,INPEX CORP,38337742,JP3294460005,-0.989,0.899,>10000000
13,1615,JPY,TOPIX BANKS EXCHANGE ETF,39015931,JP3040170007,-1.6,1.51,1600000
14,1662,JPY,JAPAN PETROLEUM EXPLORATION,45406653,JP3421100003,-1.052,0.962,1400000
15,1716,JPY,DAI-ICHI CUTTER KOGYO KK,131082308,JP3473700007,-3.159,3.069,30000
16,1719,JPY,HAZAMA ANDO CORP,47169975,JP3767810009,-1.295,1.205,3500000
17,1720,JPY,TOKYU CONSTRUCTION CO LTD,47169976,JP3567410000,-1.007,0.917,2000000
18,1721,JPY,COMSYS HOLDINGS CORP,24936994,JP3305530002,-1.365,1.275,1600000
19,1722,JPY,MISAWA HOMES CO LTD,42247418,JP3885010003,-1.312,1.222,350000
20,1726,JPY,BR HOLDINGS CORP,47169981,JP3799610005,-2.712,2.622,45000
21,1762,JPY,TAKAMATSU CONSTRUCTION GROUP,14030617,JP3457900003,-1.038,0.948,100000
22,1766,JPY,TOKEN CORP,47169984,JP3590900001,-1.019,0.929,350000
23,1801,JPY,TAISEI CORP,13905238,JP3443600006,-1.365,1.275,2500000
24,1802,JPY,OBAYASHI CORP,13905241,JP3190000004,-0.995,0.905,>10000000
25,1803,JPY,SHIMIZU CORP,13905244,JP3358800005,-1.009,0.919,8800000
26,1805,JPY,TOBISHIMA CORP,13905253,JP3629800008,-1.823,1.733,150000
27,1808,JPY,HASEKO CORP,14014531,JP3768600003,-0.972,0.882,5700000
28,1810,JPY,MATSUI CONSTRUCTION CO LTD,14014534,JP3863600007,-1.136,1.046,200000
29,1812,JPY,KAJIMA CORP,13905263,JP3210200006,-1.002,0.912,6600000
30,1813,JPY,FUDO TETRA CORP,14014537,JP3825600004,-1.009,0.919,100000
31,1814,JPY,DAISUE CONSTRUCTION CO LTD,14014540,JP3485400000,-3.369,3.279,100000
32,1815,JPY,TEKKEN CORP,14014546,JP3545600003,-0.999,0.909,100000
33,1820,JPY,NISHIMATSU CONSTRUCTION CO,14014564,JP3659200004,-1.002,0.912,1000000
34,1821,JPY,SUMITOMO MITSUI CONSTRUCTION,14014571,JP3889200006,-1.01,0.92,3600000
35,1822,JPY,DAIHO CORP,14014574,JP3498600000,-0.994,0.904,400000
36,1824,JPY,MAEDA CORP,14014581,JP3861200008,-1.011,0.921,4100000
37,1826,JPY,SATA CONSTRUCTION CO LTD,14014586,JP3319600007,-1.028,0.938,60000
38,1827,JPY,NAKANO CORP,14014591,JP3643600004,-1.078,0.988,250000
39,1833,JPY,OKUMURA CORP,14014592,JP3194800003,-0.993,0.903,350000
40,1835,JPY,TOTETSU KOGYO CO LTD,14014602,JP3595400007,-1.071,0.981,200000
41,1847,JPY,ICHIKEN CO LTD,14014619,JP3141400006,-1.106,1.016,70000
42,1852,JPY,ASANUMA CORP,14014626,JP3110000001,-1.415,1.325,55000
43,1860,JPY,TODA CORP,14014637,JP3627000007,-0.99,0.9,4000000
44,1861,JPY,KUMAGAI GUMI CO LTD,13905268,JP3266800006,-1.016,0.926,700000
45,1865,JPY,ASUNARO AOKI CONSTRUCTION,14014646,JP3303400000,-1.088,0.998,200000
46,1866,JPY,KITANO CONSTRUCTION CORP,14014649,JP3240000004,-0.999,0.909,40000
47,1867,JPY,UEKI CORP,14014652,JP3154400000,-1.84,1.75,10000
48,1870,JPY,YAHAGI CONSTRUCTION CO LTD,14014660,JP3933200002,-1.035,0.945,200000
49,1871,JPY,PS MITSUBISHI CONSTRUCTION,14014667,JP3801400007,-0.986,0.896,250000
50,1873,JPY,NIHON HOUSE HOLDINGS CO LTD,131086517,JP3783500006,-1.511,1.421,100000
51,1878,JPY,DAITO TRUST CONSTRUCT CO LTD,14014672,JP3486800000,-1.047,0.957,600000
52,1879,JPY,SHINNIHON CORP,14030679,JP3380300008,-1.069,0.979,500000
53,1881,JPY,NIPPO CORP,14014677,JP3750200002,-1.1025,1.0125,1800000
54,1882,JPY,TOA ROAD CORP,14014682,JP3558000000,-0.998,0.908,75000
55,1883,JPY,MAEDA ROAD CONSTRUCTION CO,14014687,JP3861600009,-1.365,1.275,1500000
56,1884,JPY,NIPPON ROAD CO LTD,14014691,JP3740200005,-1.059,0.969,100000
57,1885,JPY,TOA CORP,13905275,JP3556000002,-1.365,1.275,350000
58,1888,JPY,WAKACHIKU CONSTRUCTION,14014694,JP3990800009,-0.981,0.891,150000
59,1890,JPY,TOYO CONSTRUCTION CO LTD,14014700,JP3609800002,-1.233,1.143,2300000
60,1893,JPY,PENTA-OCEAN CONSTRUCTION CO,14014706,JP3309000002,-1.114,1.024,5600000
61,1898,JPY,SEIKITOKYU KOGYO CO LTD,14014717,JP3414600001,-0.994,0.904,550000
62,1899,JPY,FUKUDA CORP,14014723,JP3805600008,-0.984,0.894,95000
63,1911,JPY,SUMITOMO FORESTRY CO LTD,14014729,JP3409800004,-1.1025,1.0125,4100000
64,1914,JPY,JAPAN FOUNDATION ENGINEERING,14014732,JP3697400004,-1.515,1.425,100000
65,1921,JPY,TOMOE CORP,14014753,JP3631400003,-1.116,1.026,200000
66,1925,JPY,DAIWA HOUSE INDUSTRY CO LTD,13905281,JP3505000004,-0.996,0.906,6500000
67,1926,JPY,RAITO KOGYO CO LTD,14014768,JP3965800000,-1.031,0.941,1500000
68,1928,JPY,SEKISUI HOUSE LTD,13905284,JP3420600003,-1.504,1.414,4500000
69,1929,JPY,NITTOC CONSTRUCTION CO LTD,14014773,JP3684800000,-2.095,2.005,75000
70,1930,JPY,HOKURIKU ELECTRICAL CONST,14014778,JP3845000003,-1.09,1.0,100000
71,1934,JPY,YURTEC CORP,14014786,JP3946200007,-0.982,0.892,1100000
72,1938,JPY,NIPPON RIETEC CO LTD,14030692,JP3510600004,-5.84,5.75,10000
73,1939,JPY,YONDENKO CORP,14014792,JP3962600007,-1.065,0.975,25000
74,1941,JPY,CHUDENKO CORP,14014797,JP3524000001,-1.027,0.937,600000
75,1942,JPY,KANDENKO CO LTD,14014803,JP3230600003,-1.365,1.275,2500000
76,1944,JPY,KINDEN CORP,14014809,JP3263000006,-1.1025,1.0125,2500000
77,1945,JPY,TOKYO ENERGY &amp; SYSTEMS INC,14014812,JP3585400009,-0.99,0.9,250000
78,1949,JPY,SUMITOMO DENSETSU CO LTD,14014826,JP3407800006,-1.365,1.275,400000
79,1950,JPY,NIPPON DENSETSU KOGYO CO LTD,14014831,JP3736200001,-1.006,0.916,700000
80,1951,JPY,KYOWA EXEO CORP.,14014833,JP3254200003,-0.943,0.853,2100000
81,1952,JPY,SHIN NIPPON AIR TECHNOLOGIES,14014836,JP3380250005,-0.983,0.893,95000
82,1954,JPY,NIPPON KOEI CO LTD,14014843,JP3703200000,-1.012,0.922,150000
83,1959,JPY,KYUDENKO CORP,14014859,JP3247050002,-1.0,0.91,1100000
84,1961,JPY,SANKI ENGINEERING CO LTD,14014862,JP3325600009,-0.984,0.894,1300000
85,1963,JPY,JGC CORP,14014864,JP3667600005,-0.994,0.904,4200000
86,1964,JPY,CHUGAI RO CO LTD,14014869,JP3519800001,-1.02,0.93,25000
87,1965,JPY,TECHNO RYOWA LTD,14030714,JP3545040002,-2.14,2.05,200000
88,1967,JPY,YAMATO CORP,14014874,JP3940800000,-1.04,0.95,100000
89,1968,JPY,TAIHEI DENGYO KAISHA LTD,14014879,JP3447200001,-1.048,0.958,200000
90,1969,JPY,TAKASAGO THERMAL ENGINEERING,14014883,JP3455200000,-1.365,1.275,750000
91,1972,JPY,SANKO METAL INDUSTRIAL CO,14014889,JP3330800008,-1.033,0.943,40000
92,1973,JPY,NEC NETWORKS &amp; SYSTEM INTEGR,14014892,JP3733800001,-0.958,0.868,1200000
93,1975,JPY,ASAHI KOGYOSHA CO LTD,14014898,JP3112800002,-1.055,0.965,30000
94,1976,JPY,MEISEI INDUSTRIAL CO LTD,131085710,JP3918200001,-1.027,0.937,300000
95,1979,JPY,TAIKISHA LTD,14014904,JP3441200007,-1.029,0.939,400000
96,1980,JPY,DAI-DAN CO LTD,14014909,JP3486000007,-1.033,0.943,150000
97,1982,JPY,HIBIYA ENGINEERING LTD,14014912,JP3793400007,-1.032,0.942,200000
98,1983,JPY,TOSHIBA PLANT SYSTEMS &amp; SERV,14014917,JP3594200002,-1.092,1.002,750000
99,2001,JPY,NIPPON FLOUR MILLS CO LTD,13905291,JP3723000000,-1.365,1.275,850000
100,2002,JPY,NISSHIN SEIFUN GROUP INC,13905294,JP3676800000,-1.5732,1.4832,3200000
101,2003,JPY,NITTO FUJI FLOUR MILLING CO,14014927,JP3683200004,-1.014,0.924,20000
102,2004,JPY,SHOWA SANGYO CO LTD,14014929,JP3366400004,-0.982,0.892,200000
103,2009,JPY,TORIGOE CO LTD-THE,14014932,JP3636200002,-1.24,1.15,70000
104,2053,JPY,CHUBU SHIRYO CO LTD,14030740,JP3525400002,-1.008,0.918,500000
105,2108,JPY,NIPPON BEET SUGAR MFG CO LTD,14014957,JP3732600006,-1.065,0.975,150000
106,2109,JPY,MITSUI SUGAR CO LTD,14014963,JP3890400009,-1.003,0.913,300000
107,2112,JPY,ENSUIKO SUGAR REFINING CO,14030750,JP3168800005,-1.14,1.05,500000
108,2120,JPY,LIFULL CO LTD,41545014,JP3758140002,-1.073,0.983,300000
109,2121,JPY,MIXI INC,41015005,JP3882750007,-1.004,0.914,2100000
110,2127,JPY,NIHON M&amp;A CENTER INC,41194685,JP3689050007,-1.5884,1.4984,2700000
111,2157,JPY,KOSHIDAKA HOLDINGS CO LTD,131087032,JP3297360004,-1.365,1.275,750000
112,2160,JPY,GNI GROUP LTD,46053557,JP3386370005,-6.721,6.631,7000
113,2181,JPY,PERSOL HOLDINGS CO LTD,55693120,JP3547670004,-1.1025,1.0125,3000000
114,2193,JPY,COOKPAD INC,69188907,JP3266170004,-2.841,2.751,250000
115,2196,JPY,ESCRIT INC,98542267,JP3162620003,-2.84,2.75,100000
116,2201,JPY,MORINAGA &amp; CO LTD,13905296,JP3926400007,-1.365,1.275,650000
117,2204,JPY,NAKAMURAYA CO LTD,14014966,JP3646000004,-1.038,0.948,9000
118,2206,JPY,EZAKI GLICO CO LTD,14014969,JP3161200005,-1.004,0.914,800000
119,2207,JPY,MEITO SANGYO CO LTD,14014972,JP3920200007,-1.058,0.968,25000
120,2209,JPY,IMURAYA GROUP CO LTD,14030771,JP3149200002,-5.948,5.858,15000
121,2211,JPY,FUJIYA CO LTD,14014976,JP3821200007,-1.018,0.928,95000
122,2212,JPY,YAMAZAKI BAKING CO LTD,14014981,JP3935600001,-1.037,0.947,3200000
123,2217,JPY,MOROZOFF LTD,14014991,JP3927600001,-3.096,3.006,3000
124,2220,JPY,KAMEDA SEIKA CO LTD,14030777,JP3219800004,-1.035,0.945,90000
125,2222,JPY,KOTOBUKI SPIRITS CO LTD,131081594,JP3299600001,-1.1025,1.0125,150000
126,2229,JPY,CALBEE INC,85250165,JP3220580009,-1.009,0.919,2100000
127,2264,JPY,MORINAGA MILK INDUSTRY CO,14014996,JP3926800008,-1.1025,1.0125,1300000
128,2266,JPY,ROKKO BUTTER CO LTD,131087921,JP3984800007,-1.047,0.957,70000
129,2267,JPY,YAKULT HONSHA CO LTD,14015003,JP3931600005,-1.042,0.952,1500000
130,2269,JPY,MEIJI HOLDINGS CO. LTD.,59013165,JP3918000005,-0.984,0.894,1400000
131,2270,JPY,MEGMILK SNOW BRAND CO LTD,72432032,JP3947800003,-0.997,0.907,1000000
132,2281,JPY,PRIMA MEAT PACKERS LTD,14015006,JP3833200003,-1.024,0.934,800000
133,2282,JPY,NH FOODS LTD,14015010,JP3743000006,-1.1025,1.0125,1500000
134,2288,JPY,MARUDAI FOOD CO LTD,14015021,JP3876400007,-1.365,1.275,350000
135,2292,JPY,S FOODS INC,14015030,JP3399300007,-1.071,0.981,100000
136,2296,JPY,ITOHAM YONEKYU HOLDINGS INC,224706729,JP3144500000,-1.021,0.931,2300000
137,2305,JPY,STUDIO ALICE CO LTD,47170018,JP3399240005,-1.103,1.013,150000
138,2309,JPY,CMIC HOLDINGS CO LTD,47170023,JP3359000001,-1.001,0.911,250000
139,2317,JPY,SYSTENA CORP,47170024,JP3351050004,-1.009,0.919,2000000
140,2325,JPY,NJS CO LTD,47183705,JP3718600004,-1.073,0.983,45000
141,2327,JPY,NS SOLUTIONS CORP,45947662,JP3379900008,-1.624,1.534,750000
142,2331,JPY,SOHGO SECURITY SERVICES CO,45947664,JP3431900004,-1.089,0.999,1200000
143,2337,JPY,ICHIGO INC,131084069,JP3120010008,-1.796,1.706,9200000
144,2359,JPY,CORE CORP,47183748,JP3284000001,-1.844,1.754,9000
145,2371,JPY,KAKAKU.COM INC,44060588,JP3206000006,-1.04,0.95,3300000
146,2378,JPY,RENAISSANCE INC,47183775,JP3978800005,-1.382,1.292,75000
147,2379,JPY,DIP CORP,47383957,JP3548640006,-1.376,1.286,150000
148,2395,JPY,SHIN NIPPON BIOMEDICAL LABOR,47383977,JP3379950003,-4.557,4.467,70000
149,2398,JPY,TSUKUI CORP,103312870,JP3532800004,-1.005,0.915,450000
150,2410,JPY,CAREER DESIGN CENTER CO LTD,41059069,JP3244450007,-2.936,2.846,35000
151,2413,JPY,M3 INC,46624272,JP3435750009,-1.012,0.922,8000000
152,2427,JPY,OUTSOURCING INC,125845862,JP3105270007,-1.6275,1.5375,3100000
153,2428,JPY,WELLNET CORP,131087211,JP3155370004,-2.457,2.367,100000
154,2432,JPY,DENA CO LTD,46624277,JP3548610009,-0.962,0.872,2400000
155,2433,JPY,HAKUHODO DY HOLDINGS INC,34764251,JP3766550002,-0.997,0.907,4000000
156,2461,JPY,F@N COMMUNICATIONS INC,131087420,JP3802840003,-0.977,0.887,900000
157,2475,JPY,WDB HOLDINGS CO LTD,49634257,JP3505940001,-0.99,0.9,100000
158,2484,JPY,YUME NO MACHI SOUZOU IINKAI,131083998,JP3952870008,-8.4146,8.3246,90000
159,2491,JPY,VALUECOMMERCE CO LTD,40321303,JP3778390009,-1.897,1.807,75000
160,2492,JPY,INFOMART CORP,47384030,JP3153480003,-1.856,1.766,1600000
161,2497,JPY,UNITED INC,40698134,JP3758130003,-4.4,4.31,55000
162,2501,JPY,SAPPORO HOLDINGS LTD.,13905311,JP3320800000,-0.964,0.874,1200000
163,2502,JPY,ASAHI GROUP HOLDINGS LTD,13905315,JP3116000005,-1.04,0.95,3800000
164,2503,JPY,KIRIN HOLDINGS CO LTD,13905318,JP3258000003,-1.016,0.926,7400000
165,2531,JPY,TAKARA HOLDINGS INC,13905321,JP3459600007,-1.063,0.973,1500000
166,2533,JPY,OENON HOLDINGS INC,14015033,JP3307400006,-1.5015,1.4115,750000
167,2540,JPY,YOMEISHU SEIZO CO LTD,14015036,JP3953800004,-1.035,0.945,20000
168,2573,JPY,HOKKAIDO COCA-COLA BOTTLING,14030788,JP3847800004,-2.015,1.925,20000
169,2579,JPY,COCA-COLA BOTTLERS JAPAN HOL,14015054,JP3293200006,-1.037,0.947,1700000
170,2587,JPY,SUNTORY BEVERAGE &amp; FOOD LTD,130696956,JP3336560002,-1.106,1.016,2100000
171,2590,JPY,DYDO GROUP HOLDINGS INC,14030795,JP3488400007,-1.219,1.129,45000
172,2593,JPY,ITO EN LTD,14015071,JP3143000002,-1.9583,1.8683,1000000
173,2594,JPY,KEY COFFEE INC,14015075,JP3236300004,-1.042,0.952,100000
174,2602,JPY,NISSHIN OILLIO GROUP LTD-THE,13905330,JP3677200002,-2.94,2.85,850000
175,2607,JPY,FUJI OIL HOLDINGS INC,14015096,JP3816400000,-1.108,1.018,1400000
176,2613,JPY,J-OIL MILLS INC,45951367,JP3840000008,-1.035,0.945,150000
177,2651,JPY,LAWSON INC,14015101,JP3982100004,-1.065,0.975,850000
178,2664,JPY,CAWACHI LTD,47384094,JP3226450009,-1.035,0.945,300000
179,2670,JPY,ABC-MART INC,45951368,JP3152740001,-1.1025,1.0125,850000
180,2674,JPY,HARD OFF CORPORATION CO LTD,47384103,JP3765120005,-1.004,0.914,50000
181,2676,JPY,TAKACHIHO KOHEKI CO LTD,48903751,JP3457710006,-1.359,1.269,25000
182,2678,JPY,ASKUL CORP,41873953,JP3119920001,-4.2,4.11,70000
183,2681,JPY,GEO HOLDINGS CORP,48903752,JP3282400005,-1.072,0.982,1700000
184,2685,JPY,ADASTRIA CO LTD,45951373,JP3856000009,-1.073,0.983,600000
185,2692,JPY,ITOCHU-SHOKUHIN CO LTD,14015106,JP3143700007,-0.987,0.897,100000
186,2695,JPY,KURA SUSHI INC,47416796,JP3268200007,-1.927,1.837,45000
187,2698,JPY,CAN DO CO LTD,47416800,JP3244550004,-2.699,2.609,30000
188,2702,JPY,MCDONALD'S HOLDINGS CO JAPAN,60711310,JP3750500005,-1.081,0.991,1100000
189,2715,JPY,ELEMATEC CORP,47416805,JP3457690000,-1.0,0.91,250000
190,2726,JPY,PAL GROUP HOLDINGS CO LTD,47416815,JP3781650001,-0.991,0.901,300000
191,2729,JPY,JALUX INC,47416817,JP3390250003,-1.436,1.346,30000
192,2730,JPY,EDION CORP,39493432,JP3164470001,-1.782,1.692,2400000
193,2733,JPY,ARATA CORP,129106696,JP3125100002,-0.981,0.891,200000
194,2734,JPY,SALA CORP,47416827,JP3310350008,-1.028,0.938,250000
195,2737,JPY,TOMEN DEVICES CORP,47416830,JP3553900006,-1.04,0.95,10000
196,2742,JPY,HALOWS CO LTD,131083736,JP3773750009,-3.249,3.159,30000
197,2749,JPY,JP-HOLDINGS INC,121656609,JP3386190007,-3.844,3.754,100000
198,2752,JPY,FUJIO FOOD SYSTEM CO LTD,131094468,JP3807770007,-6.098,6.008,10000
199,2753,JPY,AMIYAKI TEI CO LTD,47416839,JP3124450002,-0.993,0.903,55000
200,2760,JPY,TOKYO ELECTRON DEVICE LTD,47416840,JP3571600000,-1.333,1.243,150000
201,2763,JPY,FTGROUP CO LTD,131093970,JP3166940001,-5.688,5.598,40000
202,2764,JPY,HIRAMATSU INC,47416851,JP3796000002,-2.319,2.229,45000
203,2767,JPY,FIELDS CORP,131086712,JP3802680003,-2.543,2.453,75000
204,2768,JPY,SOJITZ CORP,17454925,JP3663900003,-1.047,0.957,>10000000
205,2780,JPY,KOMEHYO CO LTD,47416854,JP3305590006,-3.897,3.807,50000
206,2782,JPY,SERIA CO LTD,131087909,JP3423520000,-1.298,1.208,1200000
207,2784,JPY,ALFRESA HOLDINGS CORP,31676893,JP3126340003,-0.969,0.879,3100000
208,2790,JPY,NAFCO CO LTD,131083061,JP3651160008,-4.515,4.425,95000
209,2791,JPY,DAIKOKUTENBUSSAN CO LTD,39493437,JP3483050005,-1.248,1.158,60000
210,2792,JPY,HONEYS HOLDINGS CO LTD,47416864,JP3770080004,-1.243,1.153,100000
211,2801,JPY,KIKKOMAN CORP,13905335,JP3240400006,-1.069,0.979,2000000
212,2802,JPY,AJINOMOTO CO INC,13905336,JP3119600009,-0.99,0.9,6200000
213,2805,JPY,S &amp; B FOODS INC,14030825,JP3163600004,-3.512,3.422,8000
214,2809,JPY,KEWPIE CORP,14015111,JP3244800003,-1.031,0.941,1900000
215,2810,JPY,HOUSE FOODS GROUP INC,14015112,JP3765400001,-1.007,0.917,700000
216,2811,JPY,KAGOME CO LTD,14015117,JP3208200000,-1.1025,1.0125,750000
217,2812,JPY,YAIZU SUISANKAGAKU INDUSTRY,14015123,JP3930100007,-3.465,3.375,40000
218,2815,JPY,ARIAKE JAPAN CO LTD,14030834,JP3125800007,-1.002,0.912,350000
219,2819,JPY,EBARA FOODS INDUSTRY INC,131086522,JP3165930003,-2.684,2.594,15000
220,2871,JPY,NICHIREI CORP,13905341,JP3665200006,-1.066,0.976,2200000
221,2874,JPY,YOKOHAMA REITO CO LTD,14015129,JP3957000007,-1.328,1.238,400000
222,2875,JPY,TOYO SUISAN KAISHA LTD,14015132,JP3613000003,-1.074,0.984,1800000
223,2897,JPY,NISSIN FOODS HOLDINGS CO LTD,14015136,JP3675600005,-1.365,1.275,900000
224,2899,JPY,NAGATANIEN HOLDINGS CO LTD,14015141,JP3648200008,-1.019,0.929,60000
225,2908,JPY,FUJICCO CO LTD,14015146,JP3818700001,-0.993,0.903,150000
226,2910,JPY,ROCK FIELD CO LTD,14015151,JP3984200000,-1.457,1.367,75000
227,2914,JPY,JAPAN TOBACCO INC,13905344,JP3726800000,-2.3441,2.2541,>10000000
228,2915,JPY,KENKO MAYONNAISE CO LTD,114530476,JP3281850002,-1.359,1.269,55000
229,2918,JPY,WARABEYA NICHIYO HOLDINGS CO,14030880,JP3994400004,-1.006,0.916,350000
230,2922,JPY,NATORI CO LTD,14030885,JP3651060000,-1.2,1.11,35000
231,2925,JPY,PICKLES CORP,131085586,JP3801800008,-2.84,2.75,25000
232,2930,JPY,KITANOTATSUJIN CORP,193338050,JP3240100002,-11.3125,11.2225,30000
233,2931,JPY,EUGLENA CO LTD,118995926,JP3944370000,-10.2809,10.1909,60000
234,2975,JPY,STAR MICA HOLDINGS CO LTD,363426037,JP3399340003,-9.8889,9.7989,45000
235,3001,JPY,KATAKURA INDUSTRIES CO LTD,14015153,JP3211400001,-1.016,0.926,200000
236,3002,JPY,GUNZE LIMITED,14015156,JP3275200008,-0.996,0.906,250000
237,3003,JPY,HULIC CO LTD,14030895,JP3360800001,-1.006,0.916,3800000
238,3023,JPY,RASA CORP,38263193,JP3967450002,-1.166,1.076,40000
239,3028,JPY,ALPEN CO LTD,38574341,JP3126470008,-1.109,1.019,300000
240,3031,JPY,RACCOON HOLDINGS INC,38698463,JP3967050000,-3.933,3.843,100000
241,3034,JPY,QOL HOLDINGS CO LTD,125691664,JP3266160005,-0.971,0.881,500000
242,3036,JPY,ALCONIX CORP,49597902,JP3126210008,-1.569,1.479,150000
243,3038,JPY,KOBE BUSSAN CO LTD,131087231,JP3291200008,-1.11,1.02,450000
244,3046,JPY,JINS HOLDINGS INC,128718785,JP3386110005,-1.894,1.804,350000
245,3048,JPY,BIC CAMERA INC.,51766314,JP3800390001,-1.2775,1.1875,2500000
246,3050,JPY,DCM HOLDINGS CO LTD,40711499,JP3548660004,-1.89,1.8,250000
247,3053,JPY,PEPPER FOOD SERVICE CO LTD,48903766,JP3836400006,-26.9529,26.8629,10000
248,3064,JPY,MONOTARO CO LTD,48903769,JP3922950005,-1.34,1.25,2200000
249,3073,JPY,DD HOLDINGS CO LTD,131094348,JP3499650004,-4.515,4.425,10000
250,3076,JPY,AI HOLDINGS CORP,43645149,JP3105090009,-1.1025,1.0125,650000
251,3079,JPY,DVX INC,131085181,JP3548710007,-1.839,1.749,20000
252,3085,JPY,ARCLAND SERVICE HOLDINGS CO,131086742,JP3100090004,-1.312,1.222,90000
253,3086,JPY,J FRONT RETAILING CO LTD,46067161,JP3386380004,-1.034,0.944,3900000
254,3087,JPY,DOUTOR NICHIRES HOLDINGS CO,46537329,JP3639100001,-1.005,0.915,850000
255,3088,JPY,MATSUMOTOKIYOSHI HOLDINGS CO,46537327,JP3869010003,-1.031,0.941,1700000
256,3091,JPY,BRONCO BILLY CO LTD,130916494,JP3831550003,-1.893,1.803,25000
257,3092,JPY,ZOZO INC,47605506,JP3399310006,-1.081,0.991,4000000
258,3093,JPY,TREASURE FACTORY CO. LTD,47932263,JP3637270004,-3.746,3.656,20000
259,3097,JPY,MONOGATARI CORP,127535602,JP3922930007,-1.705,1.615,15000
260,3098,JPY,COCOKARA FINE INC,50020156,JP3297330007,-0.992,0.902,300000
261,3099,JPY,ISETAN MITSUKOSHI HOLDINGS L,49985887,JP3894900004,-1.365,1.275,6700000
262,3101,JPY,TOYOBO CO LTD,13905349,JP3619800000,-1.365,1.275,1500000
263,3103,JPY,UNITIKA LTD,13905359,JP3951200009,-1.1025,1.0125,300000
264,3104,JPY,FUJIBO HOLDINGS INC,14015174,JP3820800005,-0.987,0.897,200000
265,3105,JPY,NISSHINBO HOLDINGS INC,13905361,JP3678000005,-0.997,0.907,4200000
266,3106,JPY,KURABO INDUSTRIES LTD,14015177,JP3268800004,-0.995,0.905,800000
267,3107,JPY,DAIWABO HOLDINGS CO LTD,14015180,JP3505400006,-1.89,1.8,600000
268,3109,JPY,SHIKIBO LTD,14015186,JP3348400007,-1.007,0.917,90000
269,3110,JPY,NITTO BOSEKI CO LTD,13905364,JP3684400009,-1.002,0.912,200000
270,3116,JPY,TOYOTA BOSHOKU CORP,14015192,JP3635400009,-1.011,0.921,1500000
271,3132,JPY,MACNICA FUJI ELECTRONICS HOL,185916339,JP3862960006,-1.016,0.926,950000
272,3141,JPY,WELCIA HOLDINGS CO LTD,53634480,JP3274280001,-1.052,0.962,850000
273,3148,JPY,CREATE SD HOLDINGS CO,69188935,JP3269940007,-1.041,0.951,250000
274,3151,JPY,VITAL KSK HOLDINGS INC,69188922,JP3778280002,-1.561,1.471,350000
275,3153,JPY,YASHIMA DENKI CO LTD,69188910,JP3931700003,-3.465,3.375,75000
276,3156,JPY,RESTAR HOLDINGS CORP,80788896,JP3944360001,-1.05,0.96,200000
277,3167,JPY,TOKAI HOLDINGS CORP,86356112,JP3552260006,-0.99,0.9,800000
278,3176,JPY,SANYO TRADING CO LTD,116302082,JP3342500000,-1.016,0.926,75000
279,3178,JPY,CHIMNEY CO LTD,118825294,JP3512720008,-1.717,1.627,60000
280,3179,JPY,SYUPPIN CO LTD,118995932,JP3359940008,-4.022,3.932,35000
281,3182,JPY,OISIX RA DAICHI INC,123977778,JP3174190003,-22.3835,22.2935,100000
282,3183,JPY,WIN-PARTNERS CO LTD,131086827,JP3154390003,-1.056,0.966,75000
283,3186,JPY,NEXTAGE CO LTD,131093777,JP3758210003,-5.397,5.307,150000
284,3191,JPY,JOYFUL HONDA CO LTD,146260126,JP3392920009,-1.059,0.969,200000
285,3194,JPY,KIRINDO HOLDINGS CO LTD,161588648,JP3257900005,-1.012,0.922,30000
286,3196,JPY,HOTLAND CO LTD,165198481,JP3851950000,-6.697,6.607,20000
287,3197,JPY,SKYLARK HOLDINGS CO LTD,165512639,JP3396210001,-4.8201,4.7301,1600000
288,3198,JPY,SFP HOLDINGS CO LTD,173708965,JP3162250009,-4.354,4.264,65000
289,3199,JPY,WATAHAN &amp; CO LTD,173949744,JP3993830003,-1.08,0.99,15000
290,3201,JPY,JAPAN WOOL TEXTILE CO LTD,14015197,JP3700800000,-1.1025,1.0125,650000
291,3205,JPY,DAIDOH LTD,14015211,JP3488600002,-1.89,1.8,100000
292,3221,JPY,YOSSIX CO LTD,174060854,JP3957600004,-3.254,3.164,20000
